Age,Gender,Education Level,Job Title,Years of Experience,Salary
61,Female,PhD,Frontend Developer,14,140307.14
31,Male,High School,DevOps Engineer,7,57627.32
46,Female,PhD,Financial Analyst,12,124128.39
48,Male,Master's,Project Manager,19,127346.81
56,Female,Master's,Full Stack Developer,16,137366.79
26,Female,Bachelor's,Research Scientist,1,63049.63
46,Female,Master's,Customer Service Manager,17,105172.08
38,Female,PhD,UX Designer,3,107694.88
34,Female,Master's,Data Scientist,6,114490.39
37,Male,Master's,Marketing Manager,0,82630.81
25,Male,High School,Customer Service Manager,3,46718.29
33,Male,PhD,Research Scientist,3,130096.82
37,Female,Bachelor's,Research Scientist,11,88513.52
19,Male,High School,DevOps Engineer,0,40541.37
35,Female,Bachelor's,HR Manager,7,68424.56
50,Male,Bachelor's,Data Engineer,15,114116.4
32,Female,PhD,DevOps Engineer,2,119358.7
53,Female,Master's,DevOps Engineer,22,145114.66
49,Female,PhD,Account Manager,18,115453.3
28,Male,High School,Customer Service Manager,5,32927.94
36,Female,PhD,Product Manager,1,118879.33
28,Male,Master's,Account Manager,4,88490.02
34,Male,Master's,Supply Chain Manager,5,101552.28
25,Male,Bachelor's,Network Engineer,3,57160.77
30,Female,High School,Product Manager,10,76450.3
27,Female,Bachelor's,Full Stack Developer,2,68669.54
42,Male,Master's,Data Scientist,10,127011.97
52,Female,Bachelor's,Network Engineer,20,111083.75
53,Male,Master's,Data Engineer,6,107529.18
27,Female,Master's,Graphic Designer,1,60007.65
33,Male,Bachelor's,Sales Manager,11,84749.78
24,Male,Master's,Network Engineer,0,79722.89
42,Male,PhD,Operations Manager,4,109733.91
35,Female,High School,Customer Service Manager,1,37228.24
44,Female,Bachelor's,Operations Manager,15,83841.27
54,Female,Master's,Data Analyst,19,124789.7
37,Female,Bachelor's,Project Manager,4,67668.61
21,Female,High School,Supply Chain Manager,1,41131.95
38,Female,Bachelor's,Full Stack Developer,16,116547.68
39,Female,PhD,Research Scientist,7,133823.45
33,Female,PhD,Financial Analyst,1,110697.84
22,Male,High School,Account Manager,0,37310.37
24,Male,High School,Financial Analyst,4,56668.88
59,Male,Master's,Account Manager,2,77873.76
35,Male,High School,Operations Manager,17,73243.86
34,Male,Master's,Operations Manager,3,91901.07
19,Male,High School,Graphic Designer,0,32950.78
28,Male,Bachelor's,Financial Analyst,3,77637.37
53,Male,PhD,Project Manager,15,154443.84
33,Male,High School,Content Writer,2,30932.73
27,Male,Bachelor's,Data Engineer,4,81198.9
28,Male,High School,Financial Analyst,0,31447.02
32,Male,Bachelor's,Business Analyst,0,63732.36
51,Female,Master's,Data Analyst,0,80667.21
57,Female,Master's,DevOps Engineer,30,184351.65
50,Male,PhD,DevOps Engineer,22,183023.64
37,Male,PhD,Machine Learning Engineer,3,140703.11
29,Female,PhD,Content Writer,0,70526.06
20,Male,High School,UX Designer,2,43326.07
29,Female,PhD,Network Engineer,0,97107.58
25,Female,Bachelor's,Frontend Developer,3,78039.37
49,Female,Master's,Machine Learning Engineer,19,153547.24
30,Male,Bachelor's,Customer Service Manager,3,52357.36
28,Male,High School,Software Engineer,8,65970.61
32,Male,PhD,Research Scientist,2,113671.09
41,Male,Bachelor's,Network Engineer,6,81142.37
49,Female,PhD,Project Manager,17,144283.7
32,Female,Bachelor's,UX Designer,3,77290.33
33,Male,High School,Data Engineer,5,60452.32
45,Female,Bachelor's,Supply Chain Manager,17,94535.61
46,Male,Master's,HR Manager,10,97129.82
29,Female,PhD,Data Engineer,0,116047.71
37,Female,Bachelor's,Research Scientist,13,93455.2
40,Male,PhD,Marketing Manager,6,117473.46
23,Female,Bachelor's,Customer Service Manager,0,47313.29
57,Female,Master's,Backend Developer,19,147367.19
57,Female,Master's,Customer Service Manager,27,130460.41
33,Male,PhD,Machine Learning Engineer,1,143453.32
28,Female,Bachelor's,DevOps Engineer,3,87075.67
53,Male,PhD,Business Analyst,1,95591.54
56,Male,Master's,Data Engineer,19,151844.39
40,Female,Master's,Frontend Developer,2,99302.63
29,Male,Bachelor's,Customer Service Manager,4,54563.84
62,Male,PhD,Product Manager,24,180822.56
48,Male,Master's,Machine Learning Engineer,0,113560.89
47,Male,Bachelor's,UX Designer,23,119688.7
45,Female,Master's,Machine Learning Engineer,20,172263.1
47,Male,Bachelor's,Machine Learning Engineer,16,113858.13
38,Female,Master's,Data Analyst,7,114472.98
40,Female,Bachelor's,Business Analyst,8,76715.08
60,Female,Master's,Backend Developer,22,154452.72
20,Female,High School,Content Writer,0,29038.25
31,Male,Bachelor's,Financial Analyst,7,88374.78
45,Male,PhD,Content Writer,4,84479.56
41,Male,PhD,Research Scientist,6,119534.18
28,Female,High School,Software Engineer,10,80883.06
38,Male,Bachelor's,Backend Developer,0,61623.42
35,Male,High School,HR Manager,3,26591.76
44,Male,PhD,Business Analyst,0,104301.11
36,Female,Master's,Frontend Developer,11,103454.99
18,Male,High School,Full Stack Developer,0,51947.16
31,Male,Master's,Account Manager,4,78114.27
40,Female,Master's,Backend Developer,9,110326.58
33,Female,High School,Marketing Manager,11,62931.17
49,Male,PhD,Software Engineer,5,151899.99
32,Female,High School,Project Manager,3,59536.05
65,Female,PhD,Operations Manager,18,147538.26
31,Male,High School,Research Scientist,11,75847.27
32,Female,Bachelor's,Supply Chain Manager,6,63552.39
19,Male,High School,Frontend Developer,0,39416.3
32,Male,High School,Marketing Manager,8,53939.5
52,Male,Master's,Supply Chain Manager,12,98549.29
24,Female,Bachelor's,Research Scientist,1,66036.81
35,Male,Master's,UX Designer,10,115897.09
33,Male,Master's,Content Writer,8,81113.48
50,Female,PhD,Operations Manager,12,134488.51
24,Male,High School,Backend Developer,0,49609.77
58,Male,PhD,UX Designer,3,102100.93
26,Female,Bachelor's,Data Scientist,4,79846.13
28,Female,Master's,Supply Chain Manager,0,70088.65
21,Male,High School,Data Analyst,3,43462.11
48,Male,Master's,Product Manager,22,156446.01
25,Female,Bachelor's,Project Manager,3,74396.69
41,Female,PhD,Customer Service Manager,11,120324.25
37,Female,Bachelor's,Project Manager,15,83774.09
57,Male,PhD,Full Stack Developer,0,117912.2
22,Male,High School,Sales Manager,2,39945.25
35,Male,High School,Network Engineer,0,43331.0
47,Male,Bachelor's,Account Manager,15,82882.16
22,Female,High School,DevOps Engineer,4,59913.17
35,Female,Bachelor's,Frontend Developer,13,102074.05
28,Male,Bachelor's,Software Engineer,6,89151.09
52,Male,Bachelor's,Frontend Developer,0,69005.09
34,Female,High School,Customer Service Manager,16,71486.63
65,Male,PhD,Data Scientist,14,147917.74
34,Female,High School,Data Engineer,7,61374.23
33,Female,Master's,Supply Chain Manager,6,90857.74
39,Female,PhD,DevOps Engineer,9,154118.53
33,Female,High School,UX Designer,9,52426.75
58,Female,PhD,Graphic Designer,12,120794.88
29,Male,Master's,Data Engineer,4,126197.61
55,Female,Master's,Software Engineer,30,189456.46
24,Female,High School,Network Engineer,2,48312.91
49,Female,Bachelor's,Account Manager,5,68110.86
25,Male,Bachelor's,Supply Chain Manager,1,45141.58
46,Female,Master's,Frontend Developer,5,111419.2
37,Male,Bachelor's,Frontend Developer,0,63574.46
30,Female,High School,Data Analyst,3,31187.8
60,Male,PhD,Content Writer,21,133827.88
51,Male,PhD,UX Designer,3,114438.35
52,Male,Bachelor's,Data Scientist,24,132843.98
47,Female,Bachelor's,Account Manager,23,102348.61
34,Female,Bachelor's,Backend Developer,2,76818.47
31,Female,Bachelor's,Customer Service Manager,8,91731.09
38,Male,PhD,Frontend Developer,8,138224.4
53,Male,Bachelor's,UX Designer,11,96072.25
28,Male,Bachelor's,Financial Analyst,0,60219.68
18,Male,High School,Content Writer,0,25000
38,Male,Bachelor's,Supply Chain Manager,1,54305.82
36,Male,Bachelor's,Graphic Designer,14,86607.57
35,Male,High School,Research Scientist,16,80441.89
22,Female,High School,Research Scientist,2,54916.1
26,Male,High School,Frontend Developer,7,65596.35
31,Female,Master's,Operations Manager,7,102028.48
62,Female,PhD,Project Manager,1,98457.79
43,Male,Master's,DevOps Engineer,4,116650.63
62,Female,PhD,Account Manager,14,121070.93
28,Male,High School,Content Writer,3,28041.34
40,Female,PhD,Data Engineer,10,132857.88
32,Male,Master's,Content Writer,8,77970.45
25,Female,High School,Graphic Designer,7,41510.07
27,Female,Bachelor's,Software Engineer,5,69933.1
32,Female,Bachelor's,Network Engineer,1,55311.48
47,Male,Master's,Marketing Manager,2,81619.28
24,Female,Master's,Backend Developer,0,103100.65
30,Female,PhD,Financial Analyst,1,102625.83
55,Female,Master's,Data Analyst,26,157846.78
43,Female,PhD,Supply Chain Manager,4,98846.66
18,Female,High School,Sales Manager,0,30908.12
38,Male,PhD,UX Designer,2,119392.02
60,Male,Master's,Graphic Designer,25,124927.32
42,Female,PhD,Account Manager,9,114693.58
42,Male,Master's,Research Scientist,0,83510.53
50,Female,Master's,Network Engineer,11,111043.7
36,Female,Master's,Data Scientist,1,98171.66
22,Male,High School,Graphic Designer,0,31024.01
51,Female,Bachelor's,Graphic Designer,6,55870.45
44,Female,Bachelor's,HR Manager,12,93517.17
32,Female,Bachelor's,Data Engineer,3,66403.13
31,Female,High School,Software Engineer,10,73562.0
21,Male,High School,Project Manager,0,30401.87
32,Male,High School,Backend Developer,3,48690.83
43,Male,Master's,Graphic Designer,14,95118.27
41,Female,Master's,Backend Developer,2,100204.89
18,Female,High School,Product Manager,0,49552.16
59,Male,Master's,Project Manager,6,94236.6
55,Female,Master's,Backend Developer,15,121641.38
40,Male,Master's,Customer Service Manager,15,105384.46
50,Male,Bachelor's,Supply Chain Manager,24,119969.2
32,Male,Master's,Graphic Designer,8,70773.09
48,Female,Master's,Data Analyst,13,106829.22
52,Male,Master's,Operations Manager,14,110916.57
50,Male,Bachelor's,Business Analyst,8,71068.72
60,Male,PhD,Data Engineer,20,177390.31
30,Female,High School,Data Scientist,2,53680.74
45,Male,PhD,Business Analyst,12,131713.97
41,Female,Bachelor's,Business Analyst,7,64666.46
29,Male,Bachelor's,Graphic Designer,2,52591.85
48,Male,Master's,Data Engineer,1,95477.03
24,Female,High School,Backend Developer,2,48991.13
48,Male,Master's,Project Manager,13,112628.66
53,Female,PhD,Business Analyst,8,118298.78
55,Male,PhD,Graphic Designer,23,142827.12
23,Male,High School,UX Designer,1,35946.95
25,Female,High School,DevOps Engineer,6,52719.64
19,Female,High School,Product Manager,0,41154.32
57,Male,Master's,HR Manager,14,99226.59
53,Male,PhD,Financial Analyst,0,120324.49
44,Male,Master's,Sales Manager,0,66719.78
40,Male,PhD,Product Manager,12,141520.5
20,Female,High School,DevOps Engineer,0,47707.24
29,Male,High School,Machine Learning Engineer,8,66196.53
27,Male,High School,HR Manager,9,67090.8
26,Female,Master's,Product Manager,1,90442.76
25,Female,High School,Data Analyst,6,39259.35
32,Male,PhD,Research Scientist,3,121350.9
27,Male,High School,Account Manager,9,63163.27
25,Male,Master's,Account Manager,1,63638.96
33,Male,PhD,HR Manager,1,98707.49
39,Male,Bachelor's,Marketing Manager,11,85099.32
26,Male,High School,HR Manager,0,25000
59,Female,PhD,Machine Learning Engineer,23,192155.43
50,Male,Bachelor's,Machine Learning Engineer,8,94572.02
48,Male,Bachelor's,Supply Chain Manager,25,122027.43
25,Female,High School,Operations Manager,0,44446.48
31,Female,High School,Graphic Designer,5,43837.54
23,Male,High School,Research Scientist,0,28275.13
35,Male,High School,Graphic Designer,2,42788.43
36,Male,Bachelor's,HR Manager,13,94100.8
65,Male,PhD,Backend Developer,8,141329.31
36,Female,Bachelor's,Graphic Designer,1,47413.6
18,Male,High School,Operations Manager,0,43893.03
63,Female,PhD,DevOps Engineer,3,135687.37
22,Male,High School,Backend Developer,0,44669.88
34,Female,High School,Business Analyst,3,47346.41
26,Female,High School,Data Scientist,4,38445.61
33,Female,High School,Data Scientist,3,58149.79
39,Female,Bachelor's,Business Analyst,13,80701.88
60,Male,Master's,Machine Learning Engineer,22,172046.65
56,Female,Master's,Marketing Manager,2,88376.14
44,Female,PhD,Backend Developer,10,139063.01
60,Female,Master's,Business Analyst,2,80602.43
39,Female,Bachelor's,Marketing Manager,2,59544.97
46,Female,Master's,Backend Developer,14,118658.09
42,Female,Bachelor's,Frontend Developer,6,71630.81
29,Male,High School,Product Manager,3,55673.62
46,Male,PhD,Data Engineer,15,164286.15
46,Female,PhD,Operations Manager,12,128755.83
22,Male,High School,Account Manager,3,47750.23
21,Female,High School,Marketing Manager,3,27166.61
55,Male,PhD,Project Manager,0,101070.81
63,Female,PhD,Content Writer,26,138613.54
21,Female,High School,Machine Learning Engineer,3,61658.64
46,Male,PhD,Data Analyst,1,114842.68
55,Male,Master's,Data Analyst,8,101563.93
39,Male,Bachelor's,UX Designer,5,65828.13
43,Male,Bachelor's,Software Engineer,12,88387.21
48,Female,Master's,Sales Manager,2,82009.79
29,Female,High School,Network Engineer,0,46833.04
43,Male,Bachelor's,HR Manager,6,79084.61
34,Female,High School,Backend Developer,8,74707.35
40,Male,Bachelor's,Marketing Manager,4,71651.08
29,Male,Bachelor's,Marketing Manager,0,69759.92
38,Male,Master's,Business Analyst,11,101261.64
26,Female,High School,Data Engineer,0,45872.81
51,Female,Bachelor's,Operations Manager,28,139888.64
41,Male,Bachelor's,Product Manager,1,78843.73
36,Male,Bachelor's,Full Stack Developer,1,70307.65
34,Male,High School,Data Scientist,3,58195.41
41,Female,Bachelor's,DevOps Engineer,5,74241.59
61,Male,PhD,Graphic Designer,27,148306.82
46,Male,PhD,Backend Developer,11,154478.5
41,Male,Bachelor's,HR Manager,16,94841.24
42,Female,Bachelor's,Supply Chain Manager,9,55344.83
30,Male,Bachelor's,UX Designer,5,82975.14
23,Male,Bachelor's,Financial Analyst,1,77220.58
45,Male,Master's,Research Scientist,11,117055.16
38,Female,PhD,Frontend Developer,0,104126.32
58,Female,PhD,Machine Learning Engineer,13,162962.9
47,Female,PhD,Data Analyst,10,119969.65
25,Female,Bachelor's,HR Manager,3,76311.51
46,Female,Bachelor's,Account Manager,17,101489.87
28,Male,Bachelor's,Machine Learning Engineer,2,90093.32
33,Male,High School,Business Analyst,9,67696.14
38,Male,Master's,Software Engineer,0,98623.52
46,Female,Master's,Project Manager,4,89395.8
53,Female,Master's,HR Manager,9,99943.54
34,Male,PhD,Graphic Designer,6,110977.34
38,Male,Master's,Business Analyst,3,90361.78
49,Female,Bachelor's,Software Engineer,26,118367.87
18,Male,High School,Content Writer,0,25833.76
51,Female,PhD,Research Scientist,23,177821.29
32,Male,PhD,Full Stack Developer,4,130849.53
29,Male,Bachelor's,Full Stack Developer,5,83804.21
37,Female,Master's,Financial Analyst,7,94493.22
26,Male,Master's,Product Manager,0,92876.79
32,Male,Bachelor's,Account Manager,2,52818.48
28,Female,PhD,HR Manager,0,104192.63
27,Male,High School,Machine Learning Engineer,8,62528.55
59,Male,PhD,Frontend Developer,16,146893.66
25,Female,High School,Backend Developer,6,73165.21
49,Male,Master's,Graphic Designer,0,49991.91
52,Male,PhD,Sales Manager,22,160933.49
29,Male,Bachelor's,Product Manager,2,65758.34
54,Male,Bachelor's,Full Stack Developer,26,130645.99
36,Female,PhD,Customer Service Manager,6,93617.59
35,Male,Bachelor's,Project Manager,3,66673.18
64,Male,PhD,Machine Learning Engineer,10,150557.22
53,Female,PhD,Research Scientist,1,113018.68
34,Female,Bachelor's,HR Manager,4,69647.96
57,Male,Master's,Product Manager,17,147709.02
50,Male,PhD,Business Analyst,3,104808.29
29,Female,Bachelor's,Supply Chain Manager,0,58708.67
33,Female,High School,Research Scientist,0,52168.19
46,Male,Bachelor's,Data Analyst,8,75704.24
47,Female,Master's,Operations Manager,23,124291.79
34,Male,Master's,Full Stack Developer,1,95255.86
24,Female,High School,HR Manager,6,47627.32
49,Female,PhD,Sales Manager,18,135874.57
58,Female,PhD,Operations Manager,15,137872.19
45,Female,Bachelor's,Data Analyst,17,106555.33
33,Male,High School,Operations Manager,8,70114.47
38,Male,Master's,Research Scientist,12,111743.52
49,Female,Bachelor's,Marketing Manager,25,111274.59
34,Male,Bachelor's,Graphic Designer,9,77859.86
29,Male,High School,Product Manager,0,29324.72
20,Male,High School,UX Designer,0,29308.22
42,Male,Master's,Backend Developer,5,125777.6
55,Male,Master's,Business Analyst,10,114623.68
18,Male,High School,Machine Learning Engineer,0,48509.32
53,Male,Master's,Project Manager,22,149460.22
28,Male,High School,Data Engineer,7,42204.78
30,Female,High School,Frontend Developer,7,53776.48
24,Female,Bachelor's,Product Manager,2,66903.47
23,Female,High School,Sales Manager,1,34063.22
25,Female,Bachelor's,Operations Manager,2,65097.87
38,Female,PhD,Account Manager,4,103972.28
47,Female,Master's,Account Manager,21,123378.75
32,Female,Bachelor's,Software Engineer,7,97894.5
30,Female,Master's,Graphic Designer,6,90700.77
41,Male,PhD,Supply Chain Manager,10,129033.73
60,Female,PhD,Data Engineer,21,164179.37
32,Female,PhD,Graphic Designer,0,81270.57
56,Female,Master's,Operations Manager,24,135471.44
37,Male,Master's,Backend Developer,11,118776.86
23,Male,High School,Marketing Manager,3,62410.21
53,Female,PhD,Network Engineer,15,154327.17
